id,tag_name,LOC,dayDifference, dayDifferenceHours
15331726,r4.13-beta-2,21513,69 days,0:47:40
14172277,r4.13-beta-1,21377,1451 days,20:56:39
690054,r4.12,17526,25 days,0:24:35
690024,r4.12-beta-3,17520,45 days,9:58:33
582685,r4.12-beta-2,17247,679 days,10:16:43
