id,tag_name,LOC,dayDifference, dayDifferenceHours,changeLOC
1837952,1.0.11,0,101 days,6:52:23,0
1411674,1.0.10,0,64 days,11:34:10,0
1129391,1.0.9,0,24 days,7:56:16,0
1045717,1.0.8,0,55 days,15:43:04,0
858425,1.0.7,0,4 days,7:59:10,0
842828,1.0.6,0,33 days,15:00:14,0
